submission_id,ID,QUD,RT,block,competence,condition,critical_question,exp_condition,experiment_id,main_type,prior,prompt,question,relevance,response,test_question,title,trial_name,trial_number,attention_prop,passed_attention_check
2354,38,Grace and Oliver are playing a game of pin the tail on the donkey. Oliver has hung up a large number of pictures of donkeys. Grace has to pin the tail on as many of them as possible while wearing a blindfold. Grace just pinned the last tail.,57092,test_question1,1,test,NA,hhl,73,some,0,<b>Grace and Oliver live in the same apartment.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,19,test_uncertain2,Tail-donkey blindfold,main_trials,69,1,TRUE
2354,38,Grace and Oliver are playing a game of pin the tail on the donkey. Oliver has hung up a large number of pictures of donkeys. Grace has to pin the tail on as many of them as possible while wearing a blindfold. Grace just pinned the last tail.,13978,pri,1,critical,NA,hhl,73,some,0,"<b>If Grace put at least some of the tails in the right place, then she put all of them in the right place.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,no,Tail-donkey blindfold,main_trials,70,1,TRUE
2354,38,Grace and Oliver are playing a game of pin the tail on the donkey. Oliver has hung up a large number of pictures of donkeys. Grace has to pin the tail on as many of them as possible while wearing a blindfold. Grace just pinned the last tail.,12123,rel,1,critical,NA,hhl,73,some,0,<b>It is important for Grace to know whether she put all of the tails in the right place.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,no,Tail-donkey blindfold,main_trials,71,1,TRUE
2354,38,Grace and Oliver are playing a game of pin the tail on the donkey. Oliver has hung up a large number of pictures of donkeys. Grace has to pin the tail on as many of them as possible while wearing a blindfold. Grace just pinned the last tail.,5780,comp,1,critical,NA,hhl,73,some,0,<b>Oliver knows whether Grace put all of the tails in the right place.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,no,Tail-donkey blindfold,main_trials,72,1,TRUE
2354,38,Grace and Oliver are playing a game of pin the tail on the donkey. Oliver has hung up a large number of pictures of donkeys. Grace has to pin the tail on as many of them as possible while wearing a blindfold. Grace just pinned the last tail.,8592,test_question2,1,test,NA,hhl,73,some,0,<b>Grace is unable to see where she has to pin the tails.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,test_true2,Tail-donkey blindfold,main_trials,73,1,TRUE
2354,38,Grace and Oliver are playing a game of pin the tail on the donkey. Oliver has hung up a large number of pictures of donkeys. Grace has to pin the tail on as many of them as possible while wearing a blindfold. Grace just pinned the last tail.,4648,test_question3,1,test,NA,hhl,73,some,0,<b>Grace and Oliver like to play games.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,test_true1,Tail-donkey blindfold,main_trials,74,1,TRUE
2354,38,Grace and Oliver are playing a game of pin the tail on the donkey. Oliver has hung up a large number of pictures of donkeys. Grace has to pin the tail on as many of them as possible while wearing a blindfold. Grace just pinned the last tail.,5525,test_question4,1,test,NA,hhl,73,some,0,<b>Grace and Oliver will play Monopoly next.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,21,test_uncertain1,Tail-donkey blindfold,main_trials,75,1,TRUE
2354,38,Grace and Oliver are playing a game of pin the tail on the donkey. Oliver has hung up a large number of pictures of donkeys. Grace has to pin the tail on as many of them as possible while wearing a blindfold. Grace just pinned the last tail.,8413,some,1,critical,<b>Oliver says: 'You put some of the tails in the right place.'</b>,hhl,73,some,0,<b>From what Oliver said we may conclude that Grace did not put all of the tails in the right place.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,no,Tail-donkey blindfold,main_trials,76,1,TRUE
2353,10,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",57776,test_question1,1,test,NA,lhl,73,xor,0,<b>Eric and Bill went to see a football game.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,18,test_false2,Lily's husband,main_trials,1,NA,NA
2353,10,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",33488,pri,1,critical,NA,lhl,73,xor,0,"<b>If Eric drank wine, it is likely that he drank vodka as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,40,no,Lily's husband,main_trials,2,NA,NA
2353,10,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",7172,pri,1,critical,NA,lhl,73,xor,0,"<b>If Eric drank vodka, it is likely that he drank wine as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,41,no,Lily's husband,main_trials,3,NA,NA
2353,10,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",21171,comp,1,critical,NA,lhl,73,xor,0,<b>Bill knows whether Eric drank both wine and vodka.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,87,no,Lily's husband,main_trials,4,NA,NA
2353,10,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",19523,rel,1,critical,NA,lhl,73,xor,0,<b>It is important for Lily to know whether her husband drank both wine and vodka.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,67,no,Lily's husband,main_trials,5,NA,NA
2353,10,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",20498,test_question2,1,test,NA,lhl,73,xor,0,<b>Lily does not drink alcohol.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,48,test_uncertain2,Lily's husband,main_trials,6,NA,NA
2353,10,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",7824,test_question3,1,test,NA,lhl,73,xor,0,<b>Eric and Bill go out to a bar every weekend. </b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,39,test_uncertain1,Lily's husband,main_trials,7,NA,NA
2353,10,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",6047,test_question4,1,test,NA,lhl,73,xor,0,<b>Eric and Lily went to a bar together.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,2,test_false1,Lily's husband,main_trials,8,NA,NA
2353,10,"Bill and Eric went to a bar. Eric’s wife, Lily, promised to pick them up if Eric drank any alcohol. She phones up Bill to ask about their night.",196236,xor,1,critical,<b>Bill tells Lily: 'Your husband drank wine or vodka.'</b>,lhl,73,xor,0,<b>From what Bill said we may conclude that Eric did not drink both wine and vodka.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,70,no,Lily's husband,main_trials,9,NA,NA
2353,NA,"One of the duties of a restaurant health inspector is to test whether the food doesn't contain more bacteria than allowed. Please move the slider all the way to the left. After an inspection, the inspector talks to the restaurant owner.",53036,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>The restaurant owner had to pay a fine because some food contained bacteria.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,89,NA,Health inspector,main_trials,10,NA,NA
2353,31,It is Christmas soon. Leah asked for a Lego horse ranch and her little brother Pete for a video game. Leah’s and Pete’s parents are very rich. They do everything to make their children happy. Leah sneaked into her parents’ closet. She wanted to check what presents they bought and hid there for Christmas. Leah tells her little brother Pete about her discoveries.,42290,test_question1,1,test,NA,hhh,73,xor,1,<b>Pete has a sibling.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,test_true2,Presents,main_trials,11,NA,NA
2353,31,It is Christmas soon. Leah asked for a Lego horse ranch and her little brother Pete for a video game. Leah’s and Pete’s parents are very rich. They do everything to make their children happy. Leah sneaked into her parents’ closet. She wanted to check what presents they bought and hid there for Christmas. Leah tells her little brother Pete about her discoveries.,132858,comp,1,critical,NA,hhh,73,xor,1,<b>Leah knows whether they got them both the Lego horse ranch and the video game.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,83,no,Presents,main_trials,12,NA,NA
